level,year,name,county,units,value
3_towns,2011,Wallingford,New Haven County,2 to 4 units,7
3_towns,2011,Wallingford,New Haven County,5+ units,0
3_towns,2011,Warren,Litchfield County,1 unit,2
3_towns,2011,Warren,Litchfield County,2 to 4 units,0
3_towns,2011,Warren,Litchfield County,5+ units,0
3_towns,2011,Washington,Litchfield County,1 unit,4
3_towns,2011,Washington,Litchfield County,2 to 4 units,0
3_towns,2011,Washington,Litchfield County,5+ units,0
3_towns,2011,Waterbury,New Haven County,1 unit,28
3_towns,2011,Waterbury,New Haven County,2 to 4 units,0
3_towns,2011,Waterbury,New Haven County,5+ units,0
3_towns,2011,Waterford,New London County,1 unit,14
3_towns,2011,Waterford,New London County,2 to 4 units,0
3_towns,2011,Waterford,New London County,5+ units,0
3_towns,2011,Watertown,Litchfield County,1 unit,16
3_towns,2011,Watertown,Litchfield County,2 to 4 units,0
3_towns,2011,Watertown,Litchfield County,5+ units,0
3_towns,2011,West Hartford,Hartford County,1 unit,10
3_towns,2011,West Hartford,Hartford County,2 to 4 units,0
3_towns,2011,West Hartford,Hartford County,5+ units,33
3_towns,2011,West Haven,New Haven County,1 unit,3
3_towns,2011,West Haven,New Haven County,2 to 4 units,0
3_towns,2011,West Haven,New Haven County,5+ units,0
3_towns,2011,Westbrook,Middlesex County,1 unit,7
3_towns,2011,Westbrook,Middlesex County,2 to 4 units,0
3_towns,2011,Westbrook,Middlesex County,5+ units,0
3_towns,2011,Weston,Fairfield County,1 unit,2
3_towns,2011,Weston,Fairfield County,2 to 4 units,0
3_towns,2011,Weston,Fairfield County,5+ units,0
3_towns,2011,Westport,Fairfield County,1 unit,72
3_towns,2011,Westport,Fairfield County,2 to 4 units,0
3_towns,2011,Westport,Fairfield County,5+ units,0
3_towns,2011,Wethersfield,Hartford County,1 unit,3
3_towns,2011,Wethersfield,Hartford County,2 to 4 units,0
3_towns,2011,Wethersfield,Hartford County,5+ units,0
3_towns,2011,Willington,Tolland County,1 unit,2
3_towns,2011,Willington,Tolland County,2 to 4 units,0
3_towns,2011,Willington,Tolland County,5+ units,0
3_towns,2011,Wilton,Fairfield County,1 unit,11
3_towns,2011,Wilton,Fairfield County,2 to 4 units,0
3_towns,2011,Wilton,Fairfield County,5+ units,0
3_towns,2011,Winchester,Litchfield County,1 unit,3
3_towns,2011,Winchester,Litchfield County,2 to 4 units,0
3_towns,2011,Winchester,Litchfield County,5+ units,0
3_towns,2011,Windham,Windham County,1 unit,7
3_towns,2011,Windham,Windham County,2 to 4 units,0
3_towns,2011,Windham,Windham County,5+ units,0
3_towns,2011,Windsor,Hartford County,1 unit,0
3_towns,2011,Windsor,Hartford County,2 to 4 units,0
3_towns,2011,Windsor,Hartford County,5+ units,0
3_towns,2011,Windsor Locks,Hartford County,1 unit,2
3_towns,2011,Windsor Locks,Hartford County,2 to 4 units,0
3_towns,2011,Windsor Locks,Hartford County,5+ units,0
3_towns,2011,Wolcott,New Haven County,1 unit,13
3_towns,2011,Wolcott,New Haven County,2 to 4 units,0
3_towns,2011,Wolcott,New Haven County,5+ units,0
3_towns,2011,Woodbridge,New Haven County,1 unit,3
3_towns,2011,Woodbridge,New Haven County,2 to 4 units,0
3_towns,2011,Woodbridge,New Haven County,5+ units,0
3_towns,2011,Woodbury,Litchfield County,1 unit,6
3_towns,2011,Woodbury,Litchfield County,2 to 4 units,0
3_towns,2011,Woodbury,Litchfield County,5+ units,0
3_towns,2011,Woodstock,Windham County,1 unit,3
3_towns,2011,Woodstock,Windham County,2 to 4 units,0
3_towns,2011,Woodstock,Windham County,5+ units,0
3_towns,2012,Andover,Tolland County,1 unit,7
3_towns,2012,Andover,Tolland County,2 to 4 units,0
3_towns,2012,Andover,Tolland County,5+ units,0
3_towns,2012,Ansonia,New Haven County,1 unit,4
3_towns,2012,Ansonia,New Haven County,2 to 4 units,0
3_towns,2012,Ansonia,New Haven County,5+ units,0
3_towns,2012,Ashford,Windham County,1 unit,3
3_towns,2012,Ashford,Windham County,2 to 4 units,0
3_towns,2012,Ashford,Windham County,5+ units,0
3_towns,2012,Avon,Hartford County,1 unit,29
3_towns,2012,Avon,Hartford County,2 to 4 units,0
3_towns,2012,Avon,Hartford County,5+ units,6
3_towns,2012,Barkhamsted,Litchfield County,1 unit,1
3_towns,2012,Barkhamsted,Litchfield County,2 to 4 units,0
3_towns,2012,Barkhamsted,Litchfield County,5+ units,0
3_towns,2012,Beacon Falls,New Haven County,1 unit,5
3_towns,2012,Beacon Falls,New Haven County,2 to 4 units,0
3_towns,2012,Beacon Falls,New Haven County,5+ units,0
3_towns,2012,Berlin,Hartford County,1 unit,57
3_towns,2012,Berlin,Hartford County,2 to 4 units,0
3_towns,2012,Berlin,Hartford County,5+ units,0
3_towns,2012,Bethany,New Haven County,1 unit,3
3_towns,2012,Bethany,New Haven County,2 to 4 units,0
3_towns,2012,Bethany,New Haven County,5+ units,0
3_towns,2012,Bethel,Fairfield County,1 unit,42
3_towns,2012,Bethel,Fairfield County,2 to 4 units,0
3_towns,2012,Bethel,Fairfield County,5+ units,0
3_towns,2012,Bethlehem,Litchfield County,1 unit,2
3_towns,2012,Bethlehem,Litchfield County,2 to 4 units,0
3_towns,2012,Bethlehem,Litchfield County,5+ units,0
3_towns,2012,Bloomfield,Hartford County,1 unit,25
3_towns,2012,Bloomfield,Hartford County,2 to 4 units,0
3_towns,2012,Bloomfield,Hartford County,5+ units,0
3_towns,2012,Bolton,Tolland County,1 unit,7
3_towns,2012,Bolton,Tolland County,2 to 4 units,0
3_towns,2012,Bolton,Tolland County,5+ units,0
3_towns,2012,Bozrah,New London County,1 unit,3
3_towns,2012,Bozrah,New London County,2 to 4 units,0
3_towns,2012,Bozrah,New London County,5+ units,0
3_towns,2012,Branford,New Haven County,1 unit,30
3_towns,2012,Branford,New Haven County,2 to 4 units,0
3_towns,2012,Branford,New Haven County,5+ units,0
3_towns,2012,Bridgeport,Fairfield County,1 unit,22
3_towns,2012,Bridgeport,Fairfield County,2 to 4 units,0
3_towns,2012,Bridgeport,Fairfield County,5+ units,153
3_towns,2012,Bridgewater,Litchfield County,1 unit,1
3_towns,2012,Bridgewater,Litchfield County,2 to 4 units,0
3_towns,2012,Bridgewater,Litchfield County,5+ units,0
3_towns,2012,Bristol,Hartford County,1 unit,28
3_towns,2012,Bristol,Hartford County,2 to 4 units,0
3_towns,2012,Bristol,Hartford County,5+ units,0
3_towns,2012,Brookfield,Fairfield County,1 unit,3
3_towns,2012,Brookfield,Fairfield County,2 to 4 units,8
3_towns,2012,Brookfield,Fairfield County,5+ units,14
3_towns,2012,Brooklyn,Windham County,1 unit,22
3_towns,2012,Brooklyn,Windham County,2 to 4 units,4
3_towns,2012,Brooklyn,Windham County,5+ units,0
3_towns,2012,Burlington,Hartford County,1 unit,23
3_towns,2012,Burlington,Hartford County,2 to 4 units,0
3_towns,2012,Burlington,Hartford County,5+ units,0
3_towns,2012,Canaan,Litchfield County,1 unit,0
3_towns,2012,Canaan,Litchfield County,2 to 4 units,0
3_towns,2012,Canaan,Litchfield County,5+ units,0
3_towns,2012,Canterbury,Windham County,1 unit,4
3_towns,2012,Canterbury,Windham County,2 to 4 units,0
3_towns,2012,Canterbury,Windham County,5+ units,0
3_towns,2012,Canton,Hartford County,1 unit,8
3_towns,2012,Canton,Hartford County,2 to 4 units,0
3_towns,2012,Canton,Hartford County,5+ units,0
3_towns,2012,Chaplin,Windham County,1 unit,1
3_towns,2012,Chaplin,Windham County,2 to 4 units,0
3_towns,2012,Chaplin,Windham County,5+ units,0
3_towns,2012,Cheshire,New Haven County,1 unit,24
3_towns,2012,Cheshire,New Haven County,2 to 4 units,0
3_towns,2012,Cheshire,New Haven County,5+ units,0
3_towns,2012,Chester,Middlesex County,1 unit,58
3_towns,2012,Chester,Middlesex County,2 to 4 units,0
3_towns,2012,Chester,Middlesex County,5+ units,0
3_towns,2012,Clinton,Middlesex County,1 unit,15
3_towns,2012,Clinton,Middlesex County,2 to 4 units,2
3_towns,2012,Clinton,Middlesex County,5+ units,0
3_towns,2012,Colchester,New London County,1 unit,25
3_towns,2012,Colchester,New London County,2 to 4 units,0
3_towns,2012,Colchester,New London County,5+ units,0
3_towns,2012,Colebrook,Litchfield County,1 unit,1
3_towns,2012,Colebrook,Litchfield County,2 to 4 units,0
3_towns,2012,Colebrook,Litchfield County,5+ units,0
3_towns,2012,Columbia,Tolland County,1 unit,10
3_towns,2012,Columbia,Tolland County,2 to 4 units,0
3_towns,2012,Columbia,Tolland County,5+ units,0
3_towns,2012,Cornwall,Litchfield County,1 unit,4
3_towns,2012,Cornwall,Litchfield County,2 to 4 units,0
3_towns,2012,Cornwall,Litchfield County,5+ units,10
3_towns,2012,Coventry,Tolland County,1 unit,24
3_towns,2012,Coventry,Tolland County,2 to 4 units,0
3_towns,2012,Coventry,Tolland County,5+ units,0
3_towns,2012,Cromwell,Middlesex County,1 unit,42
3_towns,2012,Cromwell,Middlesex County,2 to 4 units,0
3_towns,2012,Cromwell,Middlesex County,5+ units,0
3_towns,2012,Danbury,Fairfield County,1 unit,104
3_towns,2012,Danbury,Fairfield County,2 to 4 units,0
3_towns,2012,Danbury,Fairfield County,5+ units,292
3_towns,2012,Darien,Fairfield County,1 unit,34
3_towns,2012,Darien,Fairfield County,2 to 4 units,40
3_towns,2012,Darien,Fairfield County,5+ units,0
3_towns,2012,Deep River,Middlesex County,1 unit,2
3_towns,2012,Deep River,Middlesex County,2 to 4 units,0
3_towns,2012,Deep River,Middlesex County,5+ units,0
3_towns,2012,Derby,New Haven County,1 unit,2
3_towns,2012,Derby,New Haven County,2 to 4 units,0
3_towns,2012,Derby,New Haven County,5+ units,0
3_towns,2012,Durham,Middlesex County,1 unit,5
3_towns,2012,Durham,Middlesex County,2 to 4 units,0
3_towns,2012,Durham,Middlesex County,5+ units,0
3_towns,2012,East Granby,Hartford County,1 unit,12
3_towns,2012,East Granby,Hartford County,2 to 4 units,0
3_towns,2012,East Granby,Hartford County,5+ units,0
3_towns,2012,East Haddam,Middlesex County,1 unit,11
3_towns,2012,East Haddam,Middlesex County,2 to 4 units,0
3_towns,2012,East Haddam,Middlesex County,5+ units,0
3_towns,2012,East Hampton,Middlesex County,1 unit,11
3_towns,2012,East Hampton,Middlesex County,2 to 4 units,0
3_towns,2012,East Hampton,Middlesex County,5+ units,0
3_towns,2012,East Hartford,Hartford County,1 unit,11
3_towns,2012,East Hartford,Hartford County,2 to 4 units,0
3_towns,2012,East Hartford,Hartford County,5+ units,0
3_towns,2012,East Haven,New Haven County,1 unit,13
3_towns,2012,East Haven,New Haven County,2 to 4 units,0
3_towns,2012,East Haven,New Haven County,5+ units,0
3_towns,2012,East Lyme,New London County,1 unit,21
3_towns,2012,East Lyme,New London County,2 to 4 units,18
3_towns,2012,East Lyme,New London County,5+ units,0
3_towns,2012,East Windsor,Hartford County,1 unit,17
3_towns,2012,East Windsor,Hartford County,2 to 4 units,2
3_towns,2012,East Windsor,Hartford County,5+ units,0
3_towns,2012,Eastford,Windham County,1 unit,5
3_towns,2012,Eastford,Windham County,2 to 4 units,0
3_towns,2012,Eastford,Windham County,5+ units,0
3_towns,2012,Easton,Fairfield County,1 unit,3
3_towns,2012,Easton,Fairfield County,2 to 4 units,0
3_towns,2012,Easton,Fairfield County,5+ units,0
3_towns,2012,Ellington,Tolland County,1 unit,36
3_towns,2012,Ellington,Tolland County,2 to 4 units,0
3_towns,2012,Ellington,Tolland County,5+ units,0
3_towns,2012,Enfield,Hartford County,1 unit,9
3_towns,2012,Enfield,Hartford County,2 to 4 units,0
3_towns,2012,Enfield,Hartford County,5+ units,0
3_towns,2012,Essex,Middlesex County,1 unit,4
3_towns,2012,Essex,Middlesex County,2 to 4 units,0
3_towns,2012,Essex,Middlesex County,5+ units,0
3_towns,2012,Fairfield,Fairfield County,1 unit,50
3_towns,2012,Fairfield,Fairfield County,2 to 4 units,0
3_towns,2012,Fairfield,Fairfield County,5+ units,0
3_towns,2012,Farmington,Hartford County,1 unit,43
3_towns,2012,Farmington,Hartford County,2 to 4 units,0
3_towns,2012,Farmington,Hartford County,5+ units,0
3_towns,2012,Franklin,New London County,1 unit,1
3_towns,2012,Franklin,New London County,2 to 4 units,0
3_towns,2012,Franklin,New London County,5+ units,0
3_towns,2012,Glastonbury,Hartford County,1 unit,40
3_towns,2012,Glastonbury,Hartford County,2 to 4 units,0
3_towns,2012,Glastonbury,Hartford County,5+ units,0
3_towns,2012,Goshen,Litchfield County,1 unit,4
3_towns,2012,Goshen,Litchfield County,2 to 4 units,0
3_towns,2012,Goshen,Litchfield County,5+ units,0
3_towns,2012,Granby,Hartford County,1 unit,4
3_towns,2012,Granby,Hartford County,2 to 4 units,0
3_towns,2012,Granby,Hartford County,5+ units,0
3_towns,2012,Greenwich,Fairfield County,1 unit,62
3_towns,2012,Greenwich,Fairfield County,2 to 4 units,0
3_towns,2012,Greenwich,Fairfield County,5+ units,0
3_towns,2012,Griswold,New London County,1 unit,8
3_towns,2012,Griswold,New London County,2 to 4 units,0
3_towns,2012,Griswold,New London County,5+ units,0
3_towns,2012,Groton,New London County,1 unit,20
3_towns,2012,Groton,New London County,2 to 4 units,0
3_towns,2012,Groton,New London County,5+ units,0
3_towns,2012,Guilford,New Haven County,1 unit,17
3_towns,2012,Guilford,New Haven County,2 to 4 units,0
3_towns,2012,Guilford,New Haven County,5+ units,12
3_towns,2012,Haddam,Middlesex County,1 unit,15
3_towns,2012,Haddam,Middlesex County,2 to 4 units,0
3_towns,2012,Haddam,Middlesex County,5+ units,0
3_towns,2012,Hamden,New Haven County,1 unit,4
3_towns,2012,Hamden,New Haven County,2 to 4 units,0
3_towns,2012,Hamden,New Haven County,5+ units,0
3_towns,2012,Hampton,Windham County,1 unit,3
3_towns,2012,Hampton,Windham County,2 to 4 units,0
3_towns,2012,Hampton,Windham County,5+ units,0
3_towns,2012,Hartford,Hartford County,1 unit,18
3_towns,2012,Hartford,Hartford County,2 to 4 units,6
3_towns,2012,Hartford,Hartford County,5+ units,0
3_towns,2012,Hartland,Hartford County,1 unit,0
3_towns,2012,Hartland,Hartford County,2 to 4 units,0
3_towns,2012,Hartland,Hartford County,5+ units,0
3_towns,2012,Harwinton,Litchfield County,1 unit,8
3_towns,2012,Harwinton,Litchfield County,2 to 4 units,0
3_towns,2012,Harwinton,Litchfield County,5+ units,0
3_towns,2012,Hebron,Tolland County,1 unit,4
3_towns,2012,Hebron,Tolland County,2 to 4 units,0
3_towns,2012,Hebron,Tolland County,5+ units,0
3_towns,2012,Kent,Litchfield County,1 unit,2
3_towns,2012,Kent,Litchfield County,2 to 4 units,0
3_towns,2012,Kent,Litchfield County,5+ units,0
3_towns,2012,Killingly,Windham County,1 unit,16
3_towns,2012,Killingly,Windham County,2 to 4 units,0
3_towns,2012,Killingly,Windham County,5+ units,0
3_towns,2012,Killingworth,Middlesex County,1 unit,8
3_towns,2012,Killingworth,Middlesex County,2 to 4 units,0
3_towns,2012,Killingworth,Middlesex County,5+ units,0
3_towns,2012,Lebanon,New London County,1 unit,2
3_towns,2012,Lebanon,New London County,2 to 4 units,0
3_towns,2012,Lebanon,New London County,5+ units,0
3_towns,2012,Ledyard,New London County,1 unit,24
3_towns,2012,Ledyard,New London County,2 to 4 units,0
3_towns,2012,Ledyard,New London County,5+ units,0
3_towns,2012,Lisbon,New London County,1 unit,5
3_towns,2012,Lisbon,New London County,2 to 4 units,0
3_towns,2012,Lisbon,New London County,5+ units,0
3_towns,2012,Litchfield,Litchfield County,1 unit,9
3_towns,2012,Litchfield,Litchfield County,2 to 4 units,0
3_towns,2012,Litchfield,Litchfield County,5+ units,0
3_towns,2012,Lyme,New London County,1 unit,2
3_towns,2012,Lyme,New London County,2 to 4 units,0
3_towns,2012,Lyme,New London County,5+ units,0
3_towns,2012,Madison,New Haven County,1 unit,20
3_towns,2012,Madison,New Haven County,2 to 4 units,0
3_towns,2012,Madison,New Haven County,5+ units,0
3_towns,2012,Manchester,Hartford County,1 unit,17
3_towns,2012,Manchester,Hartford County,2 to 4 units,0
3_towns,2012,Manchester,Hartford County,5+ units,0
3_towns,2012,Mansfield,Tolland County,1 unit,14
3_towns,2012,Mansfield,Tolland County,2 to 4 units,0
3_towns,2012,Mansfield,Tolland County,5+ units,0
3_towns,2012,Marlborough,Hartford County,1 unit,4
3_towns,2012,Marlborough,Hartford County,2 to 4 units,0
3_towns,2012,Marlborough,Hartford County,5+ units,0
3_towns,2012,Meriden,New Haven County,1 unit,14
3_towns,2012,Meriden,New Haven County,2 to 4 units,0
3_towns,2012,Meriden,New Haven County,5+ units,0
3_towns,2012,Middlebury,New Haven County,1 unit,7
3_towns,2012,Middlebury,New Haven County,2 to 4 units,0
3_towns,2012,Middlebury,New Haven County,5+ units,0
3_towns,2012,Middlefield,Middlesex County,1 unit,9
3_towns,2012,Middlefield,Middlesex County,2 to 4 units,0
3_towns,2012,Middlefield,Middlesex County,5+ units,0
3_towns,2012,Middletown,Middlesex County,1 unit,20
3_towns,2012,Middletown,Middlesex County,2 to 4 units,0
3_towns,2012,Middletown,Middlesex County,5+ units,0
3_towns,2012,Milford,New Haven County,1 unit,22
3_towns,2012,Milford,New Haven County,2 to 4 units,0
3_towns,2012,Milford,New Haven County,5+ units,123
3_towns,2012,Monroe,Fairfield County,1 unit,4
3_towns,2012,Monroe,Fairfield County,2 to 4 units,0
3_towns,2012,Monroe,Fairfield County,5+ units,0
3_towns,2012,Montville,New London County,1 unit,10
3_towns,2012,Montville,New London County,2 to 4 units,0
3_towns,2012,Montville,New London County,5+ units,0
3_towns,2012,Morris,Litchfield County,1 unit,0
3_towns,2012,Morris,Litchfield County,2 to 4 units,0
3_towns,2012,Morris,Litchfield County,5+ units,0
3_towns,2012,Naugatuck,New Haven County,1 unit,21
3_towns,2012,Naugatuck,New Haven County,2 to 4 units,0
3_towns,2012,Naugatuck,New Haven County,5+ units,0
3_towns,2012,New Britain,Hartford County,1 unit,12
3_towns,2012,New Britain,Hartford County,2 to 4 units,0
3_towns,2012,New Britain,Hartford County,5+ units,0
3_towns,2012,New Canaan,Fairfield County,1 unit,28
3_towns,2012,New Canaan,Fairfield County,2 to 4 units,0
3_towns,2012,New Canaan,Fairfield County,5+ units,0
3_towns,2012,New Fairfield,Fairfield County,1 unit,7
3_towns,2012,New Fairfield,Fairfield County,2 to 4 units,0
3_towns,2012,New Fairfield,Fairfield County,5+ units,0
3_towns,2012,New Hartford,Litchfield County,1 unit,2
3_towns,2012,New Hartford,Litchfield County,2 to 4 units,0
3_towns,2012,New Hartford,Litchfield County,5+ units,0
3_towns,2012,New Haven,New Haven County,1 unit,85
3_towns,2012,New Haven,New Haven County,2 to 4 units,12
3_towns,2012,New Haven,New Haven County,5+ units,0
3_towns,2012,New London,New London County,1 unit,32
3_towns,2012,New London,New London County,2 to 4 units,0
3_towns,2012,New London,New London County,5+ units,0
3_towns,2012,New Milford,Litchfield County,1 unit,18
3_towns,2012,New Milford,Litchfield County,2 to 4 units,0
3_towns,2012,New Milford,Litchfield County,5+ units,0
3_towns,2012,Newington,Hartford County,1 unit,1
3_towns,2012,Newington,Hartford County,2 to 4 units,0
3_towns,2012,Newington,Hartford County,5+ units,74
3_towns,2012,Newtown,Fairfield County,1 unit,12
3_towns,2012,Newtown,Fairfield County,2 to 4 units,0
3_towns,2012,Newtown,Fairfield County,5+ units,0
3_towns,2012,Norfolk,Litchfield County,1 unit,1
3_towns,2012,Norfolk,Litchfield County,2 to 4 units,0
3_towns,2012,Norfolk,Litchfield County,5+ units,0
3_towns,2012,North Branford,New Haven County,1 unit,1
3_towns,2012,North Branford,New Haven County,2 to 4 units,0
3_towns,2012,North Branford,New Haven County,5+ units,0
3_towns,2012,North Canaan,Litchfield County,1 unit,1
3_towns,2012,North Canaan,Litchfield County,2 to 4 units,0
3_towns,2012,North Canaan,Litchfield County,5+ units,0
3_towns,2012,North Haven,New Haven County,1 unit,19
3_towns,2012,North Haven,New Haven County,2 to 4 units,0
3_towns,2012,North Haven,New Haven County,5+ units,0
3_towns,2012,North Stonington,New London County,1 unit,3
3_towns,2012,North Stonington,New London County,2 to 4 units,0
